transaction_id,customer_id,product,category,quantity,price,revenue,date,region
79186,4852,Tablet,Electronics,4,421.49,1685.96,2024-04-14,West
79187,1044,Bicycle,Sports,2,151.21,302.42,2023-06-10,North
79188,4845,Shoes,Clothing,3,377.19,1131.57,2024-05-17,East
79189,2245,Chair,Home & Garden,8,398.66,3189.28,2024-10-25,Central
79190,3176,Biography,Books,7,67.78,474.46,2023-07-09,South
79191,1617,Smartphone,Electronics,4,109.99,439.96,2024-07-25,South
79192,1762,Biography,Books,7,42.26,295.82,2023-01-18,East
79193,2656,Self-Help,Books,8,283.54,2268.32,2024-12-26,South
79194,4301,Biography,Books,1,381.95,381.95,2024-09-01,East
79195,1792,Cookbook,Books,7,,,2023-08-16,West
79196,2250,Tablet,Electronics,4,197.8,791.2,2024-08-20,East
79197,4993,Fiction Novel,Books,5,194.08,970.4,2023-02-11,West
79198,3444,Self-Help,Books,4,373.76,1495.04,2023-12-15,West
79199,3322,Tablet,Electronics,3,,,2024-01-15,East
79200,1137,Tablet,Electronics,10,207.53,2075.3,2023-01-28,Central
79201,4244,Headphones,Electronics,6,80.23,481.38,2023-01-25,North
79202,2350,Biography,Books,1,388.18,388.18,2023-07-20,East
79203,3830,Running Shoes,Sports,10,27.75,277.5,2023-04-04,West
79204,3262,Plant,Home & Garden,10,405.14,4051.4,2023-02-03,East
79205,3275,Lamp,Home & Garden,9,,,2024-03-18,East
79206,3154,Cookbook,Books,4,420.92,1683.68,2023-07-27,East
79207,3206,Fiction Novel,Books,10,386.41,3864.1,2024-03-06,East
79208,2917,Jacket,Clothing,10,445.88,4458.8,2023-07-30,Central
79209,2159,Self-Help,Books,4,133.43,533.72,2023-02-23,West
79210,4834,Jeans,Clothing,6,367.51,2205.06,2024-05-01,West
79211,3077,Rug,Home & Garden,3,207.86,623.58,2024-02-23,East
79212,2121,Lamp,Home & Garden,3,127.51,382.53,2023-04-19,East
79213,1608,Running Shoes,Sports,3,158.94,476.82,2024-09-20,Central
79214,1768,Bicycle,Sports,5,170.3,851.5,2023-04-01,East
79215,1783,Plant,Home & Garden,4,353.64,1414.56,2023-03-07,East
79216,3929,Lamp,Home & Garden,2,181.87,363.74,2024-05-29,West
79217,4594,Plant,Home & Garden,4,487.96,1951.84,2023-04-20,West
79218,3970,Laptop,Electronics,6,170.04,1020.24,2024-10-11,North
79219,3389,Laptop,Electronics,9,135.05,1215.45,2023-02-17,South
79220,1167,Running Shoes,Sports,7,234.51,1641.57,2024-08-25,North
79221,4282,Smartphone,Electronics,4,474.42,1897.68,2023-11-10,West
79222,1683,Lamp,Home & Garden,3,147.22,441.66,2024-01-26,Central
79223,4909,Jeans,Clothing,9,282.55,2542.95,2024-05-18,North
79224,3679,Biography,Books,6,307.61,1845.66,2024-10-26,East
79225,4256,Laptop,Electronics,6,394.7,2368.2,2023-04-19,East
79226,3479,Laptop,Electronics,4,156.2,624.8,2023-11-25,East
79227,4495,Chair,Home & Garden,9,80.66,725.94,2024-06-01,East
79228,1038,Lamp,Home & Garden,6,280.24,1681.44,2024-10-02,South
79229,1979,Plant,Home & Garden,3,365.97,1097.91,2024-01-20,South
79230,3434,Rug,Home & Garden,4,416.18,1664.72,2024-09-23,South
79231,3816,Biography,Books,9,313.83,2824.47,2023-05-29,Central
79232,1790,Self-Help,Books,1,125.03,125.03,2023-07-09,South
79233,1741,Headphones,Electronics,3,475.52,1426.56,2023-06-27,Central
79234,2474,Cookbook,Books,6,148.5,891.0,2024-12-29,South
79235,4186,Tablet,Electronics,8,427.74,3421.92,2024-09-04,South
79236,3448,Yoga Mat,Sports,2,278.1,556.2,2023-10-02,West
79237,4375,Jeans,Clothing,10,71.94,719.4,2024-05-06,North
79238,4674,Lamp,Home & Garden,8,288.43,2307.44,2024-09-02,West
79239,4380,T-Shirt,Clothing,4,410.91,1643.64,2023-07-07,Central
79240,4644,Biography,Books,2,13.41,26.82,2024-06-20,North
79241,2126,Headphones,Electronics,3,271.88,815.64,2023-11-24,North
79242,2750,Self-Help,Books,6,447.68,2686.08,2023-10-19,South
79243,1101,Smartphone,Electronics,2,229.24,458.48,2024-12-01,North
79244,2930,Tablet,Electronics,2,262.05,524.1,2023-02-21,Central
79245,1654,Rug,Home & Garden,10,95.17,951.7,2023-07-09,West
79246,4161,Laptop,Electronics,8,208.26,1666.08,2024-09-04,Central
79247,4189,Chair,Home & Garden,4,313.6,1254.4,2023-09-21,South
79248,4210,Lamp,Home & Garden,4,35.32,141.28,2023-06-13,West
79249,3950,Fiction Novel,Books,7,318.26,2227.82,2024-10-28,East
79250,2326,Running Shoes,Sports,7,36.6,256.2,2023-05-29,West
79251,1751,Jacket,Clothing,8,379.93,3039.44,2023-07-13,North
79252,4719,Lamp,Home & Garden,5,41.76,208.8,2023-07-16,East
79253,2540,Rug,Home & Garden,4,263.95,1055.8,2024-02-03,North
79254,2232,Fiction Novel,Books,7,132.16,925.12,2023-03-05,Central
79255,3134,Rug,Home & Garden,6,,,2024-03-12,Central
79256,2985,T-Shirt,Clothing,8,11.65,93.2,2024-07-24,South
79257,1858,Cookbook,Books,8,97.42,779.36,2023-09-14,Central
79258,1318,T-Shirt,Clothing,1,341.11,341.11,2023-01-21,Central
79259,4860,Headphones,Electronics,3,418.15,1254.45,2023-07-25,East
79260,1966,Biography,Books,2,20.06,40.12,2023-09-23,East
79261,3934,Jacket,Clothing,9,356.91,3212.19,2023-06-01,Central
79262,1632,Yoga Mat,Sports,6,247.13,1482.78,2023-11-27,East
79263,4316,Shoes,Clothing,5,17.3,86.5,2024-09-07,North
79264,4941,Fiction Novel,Books,7,159.27,1114.89,2024-05-31,West
79265,2113,Running Shoes,Sports,2,,,2024-11-01,West
79266,4549,Running Shoes,Sports,9,328.86,2959.74,2024-05-23,South
79267,3699,Self-Help,Books,5,92.33,461.65,2024-10-15,South
79268,4183,Shoes,Clothing,9,111.38,1002.42,2024-10-16,East
79269,4978,Chair,Home & Garden,8,405.37,3242.96,2024-06-01,West
79270,1949,Rug,Home & Garden,2,282.54,565.08,2024-01-27,East
79271,3000,T-Shirt,Clothing,7,374.29,2620.03,2024-03-04,Central
79272,2417,Cookbook,Books,8,313.16,2505.28,2023-05-14,North
79273,2910,Yoga Mat,Sports,2,311.56,623.12,2024-10-25,North
79274,1239,Tablet,Electronics,4,445.56,1782.24,2023-11-22,North
79275,4343,Dumbbell,Sports,7,341.65,2391.55,2024-04-20,West
79276,3190,Headphones,Electronics,2,49.22,98.44,2023-09-29,South
79277,4001,T-Shirt,Clothing,10,393.64,3936.4,2024-05-26,East
79278,2742,Tablet,Electronics,6,422.98,2537.88,2024-11-12,West
79279,1118,Biography,Books,8,132.52,1060.16,2023-06-23,North
79280,1595,Biography,Books,8,146.62,1172.96,2024-11-07,East
79281,4971,Dumbbell,Sports,9,43.94,395.46,2023-01-29,North
79282,3015,Cookbook,Books,1,91.93,91.93,2023-12-06,South
79283,2274,Rug,Home & Garden,5,38.74,193.7,2024-05-25,West
79284,4349,Yoga Mat,Sports,9,39.93,359.37,2024-02-06,Central
79285,1162,Running Shoes,Sports,3,199.45,598.35,2024-04-27,South
79286,1653,Chair,Home & Garden,5,426.56,2132.8,2024-12-06,West
79287,1349,Chair,Home & Garden,1,397.0,397.0,2024-05-24,East
79288,1030,Jacket,Clothing,5,252.0,1260.0,2023-11-03,Central
79289,3505,Shoes,Clothing,6,439.6,2637.6,2024-04-02,North
79290,4909,T-Shirt,Clothing,4,417.55,1670.2,2024-07-13,Central
79291,3138,Tablet,Electronics,4,168.05,672.2,2024-07-26,West
79292,3175,Yoga Mat,Sports,7,154.4,1080.8,2024-08-23,Central
79293,3826,Cookbook,Books,2,11.99,23.98,2023-11-12,South
79294,4619,Dumbbell,Sports,7,320.19,2241.33,2024-03-17,North
79295,1969,Chair,Home & Garden,7,45.82,320.74,2023-04-16,South
79296,1847,Fiction Novel,Books,8,480.73,3845.84,2023-06-10,Central
79297,1791,Laptop,Electronics,9,382.26,3440.34,2024-08-18,South
79298,4796,Self-Help,Books,9,287.69,2589.21,2024-09-22,East
79299,1508,Self-Help,Books,2,398.74,797.48,2024-12-23,West
79300,3983,Self-Help,Books,8,57.34,458.72,2023-05-11,South
79301,1744,Dumbbell,Sports,5,471.61,2358.05,2024-07-06,East
79302,1739,Dumbbell,Sports,6,212.05,1272.3,2023-03-07,North
79303,2904,Jacket,Clothing,9,112.23,1010.07,2023-04-09,North
79304,4881,Fiction Novel,Books,5,409.34,2046.7,2023-12-24,Central
79305,3038,Bicycle,Sports,5,414.55,2072.75,2024-05-26,Central
79306,1236,Laptop,Electronics,2,55.56,111.12,2023-12-12,East
79307,3006,Bicycle,Sports,4,285.0,1140.0,2024-11-20,North
79308,2556,Plant,Home & Garden,10,130.4,1304.0,2023-08-17,North
79309,4679,Fiction Novel,Books,4,83.55,334.2,2024-10-26,East
79310,2012,Shoes,Clothing,4,484.4,1937.6,2024-06-05,Central
79311,4024,Fiction Novel,Books,5,349.71,1748.55,2024-02-18,North
79312,4070,Plant,Home & Garden,1,271.67,271.67,2024-01-21,East
79313,2074,Rug,Home & Garden,8,234.94,1879.52,2023-11-05,East
79314,2872,Dumbbell,Sports,7,140.26,981.82,2024-12-25,South
79315,2846,Lamp,Home & Garden,8,459.98,3679.84,2023-02-07,South
79316,1468,Cookbook,Books,5,340.03,1700.15,2023-06-26,East
79317,2915,Tablet,Electronics,8,365.6,2924.8,2024-02-14,East
79318,1387,Jeans,Clothing,9,153.51,1381.59,2024-04-15,South
79319,4133,Headphones,Electronics,3,130.79,392.37,2023-10-09,Central
79320,2366,Smartphone,Electronics,5,328.35,1641.75,2024-04-23,East
79321,4224,Chair,Home & Garden,3,454.06,1362.18,2024-12-28,Central
79322,1735,Yoga Mat,Sports,6,94.68,568.08,2023-10-01,West
79323,1653,Headphones,Electronics,2,436.32,872.64,2024-01-05,North
79324,3088,Plant,Home & Garden,1,251.49,251.49,2023-10-29,East
79325,2509,Tablet,Electronics,6,165.56,993.36,2024-02-17,North
79326,1952,Laptop,Electronics,9,383.36,3450.24,2024-01-09,East
79327,4749,Fiction Novel,Books,3,321.0,963.0,2023-08-25,Central
79328,2725,Biography,Books,3,206.63,619.89,2023-05-31,East
79329,3856,Fiction Novel,Books,9,384.43,3459.87,2024-10-13,North
79330,2580,Laptop,Electronics,4,311.95,1247.8,2023-12-18,West
79331,4791,Yoga Mat,Sports,8,225.5,1804.0,2023-09-02,East
79332,1381,Jacket,Clothing,10,64.69,646.9,2023-07-14,South
79333,1095,Plant,Home & Garden,4,494.32,1977.28,2023-03-29,
79334,1911,Yoga Mat,Sports,3,365.93,1097.79,2024-01-28,South
79335,1786,Jacket,Clothing,7,449.72,3148.04,2023-11-14,West
79336,1292,Running Shoes,Sports,3,294.74,884.22,2024-06-02,West
79337,4306,Jeans,Clothing,3,364.74,1094.22,2023-06-11,East
79338,1340,Biography,Books,8,94.17,753.36,2023-05-06,North
79339,1718,Chair,Home & Garden,9,301.56,2714.04,2023-05-27,South
79340,4004,Dumbbell,Sports,4,311.5,1246.0,2024-12-31,Central
79341,3585,Yoga Mat,Sports,7,192.11,1344.77,2023-08-20,West
79342,2373,Jacket,Clothing,6,188.7,1132.2,2024-11-27,East
79343,3919,Chair,Home & Garden,3,420.63,1261.89,2024-07-13,East
79344,4278,Smartphone,Electronics,4,137.04,548.16,2024-12-10,East
79345,1959,Shoes,Clothing,9,213.33,1919.97,2024-02-10,East
79346,4562,Jacket,Clothing,9,495.14,4456.26,2023-03-22,North
79347,3428,Yoga Mat,Sports,3,98.4,295.2,2024-11-04,East
79348,4212,Shoes,Clothing,3,339.54,1018.62,2024-06-20,East
79349,3906,Fiction Novel,Books,1,265.81,265.81,2023-11-11,South
79350,3646,Chair,Home & Garden,2,70.66,141.32,2023-12-23,North
79351,3977,Shoes,Clothing,7,391.4,2739.8,2023-09-01,Central
79352,2914,T-Shirt,Clothing,1,223.91,223.91,2023-03-29,West
79353,4681,Self-Help,Books,9,117.55,1057.95,2023-11-02,South
79354,4094,Jacket,Clothing,9,57.34,516.06,2023-01-03,North
79355,3809,Biography,Books,3,33.91,101.73,2024-09-28,West
79356,3411,Jeans,Clothing,3,84.0,252.0,2024-10-10,West
79357,4833,Dumbbell,Sports,10,167.8,1678.0,2024-05-01,Central
79358,4219,Shoes,Clothing,2,188.77,377.54,2023-05-18,West
79359,3613,Running Shoes,Sports,6,24.28,145.68,2023-12-03,Central
79360,1968,Biography,Books,5,438.34,2191.7,2024-05-31,East
79361,3874,Shoes,Clothing,7,10.28,71.96,2024-05-02,South
79362,2939,Rug,Home & Garden,10,241.94,2419.4,2023-04-30,East
79363,3030,T-Shirt,Clothing,8,401.79,3214.32,2024-03-20,East
79364,2574,Yoga Mat,Sports,4,288.85,1155.4,2023-10-02,Central
79365,1504,Shoes,Clothing,8,426.3,3410.4,2024-04-07,East
79366,2869,Jacket,Clothing,2,181.87,363.74,2024-11-28,Central
79367,3032,Dumbbell,Sports,10,226.4,2264.0,2023-04-25,North
79368,3265,Tablet,Electronics,9,13.05,117.45,2023-12-09,South
79369,2882,T-Shirt,Clothing,10,230.67,2306.7,2023-12-03,South
79370,3529,Plant,Home & Garden,3,244.15,732.45,2023-06-19,East
79371,4487,T-Shirt,Clothing,4,241.73,966.92,2024-12-12,West
79372,3984,Biography,Books,1,,,2024-04-13,North
79373,3796,Tablet,Electronics,4,51.01,204.04,2023-09-16,South
79374,2348,Chair,Home & Garden,6,14.28,85.68,2023-01-15,Central
79375,1835,Cookbook,Books,1,439.84,439.84,2024-10-05,Central
79376,4926,Chair,Home & Garden,7,357.8,2504.6,2024-12-17,West
79377,4860,Headphones,Electronics,9,300.29,2702.61,2023-03-30,Central
79378,4808,Laptop,Electronics,6,312.92,1877.52,2024-08-30,Central
79379,1488,Lamp,Home & Garden,1,480.55,480.55,2023-05-03,West
79380,2431,Plant,Home & Garden,1,464.69,464.69,2024-05-10,Central
79381,4215,Dumbbell,Sports,4,492.71,1970.84,2023-11-14,South
79382,3847,Cookbook,Books,1,17.13,17.13,2024-07-06,East
79383,3258,Plant,Home & Garden,9,476.1,4284.9,2023-12-19,North
79384,3713,Fiction Novel,Books,1,457.84,457.84,2023-12-05,East
79385,1258,Headphones,Electronics,9,188.44,1695.96,2024-05-23,Central
79386,2250,Headphones,Electronics,2,341.29,682.58,2023-06-22,North
79387,3022,Rug,Home & Garden,4,481.28,1925.12,2024-07-06,East
79388,2617,Fiction Novel,Books,3,476.95,1430.85,2024-09-05,
79389,4960,Tablet,Electronics,7,110.89,776.23,2023-04-11,South
79390,3419,Bicycle,Sports,1,386.3,386.3,2024-11-05,West
79391,2414,Self-Help,Books,3,304.46,913.38,2023-12-06,Central
79392,1991,Biography,Books,1,337.15,337.15,2024-02-22,West
79393,3135,Biography,Books,7,359.08,2513.56,2024-09-03,Central
79394,1399,Biography,Books,8,199.55,1596.4,2024-05-11,East
79395,1308,Cookbook,Books,4,492.08,1968.32,2023-01-06,
79396,1003,Yoga Mat,Sports,8,49.35,394.8,2023-03-28,Central
79397,2196,Headphones,Electronics,1,47.15,47.15,2023-03-06,East
79398,2567,Cookbook,Books,1,26.15,26.15,2023-08-10,Central
79399,4817,Fiction Novel,Books,4,275.63,1102.52,2024-08-13,North
79400,3273,Fiction Novel,Books,8,127.56,1020.48,2024-12-29,North
79401,3386,Laptop,Electronics,4,190.31,761.24,2024-04-12,South
79402,2229,Lamp,Home & Garden,4,176.46,705.84,2024-12-06,Central
79403,2125,Headphones,Electronics,3,127.42,382.26,2024-08-29,Central
79404,3105,Self-Help,Books,3,43.26,129.78,2023-01-03,North
79405,2804,Smartphone,Electronics,7,495.06,3465.42,2023-02-12,Central
79406,2173,Jeans,Clothing,4,467.76,1871.04,2023-02-04,Central
79407,4323,Rug,Home & Garden,7,315.87,2211.09,2023-11-18,East
79408,4550,Yoga Mat,Sports,9,431.0,3879.0,2023-01-09,South
79409,3603,T-Shirt,Clothing,7,103.77,726.39,2023-07-29,North
79410,4499,Fiction Novel,Books,2,355.71,711.42,2024-09-03,Central
79411,2565,Running Shoes,Sports,2,327.75,655.5,2024-06-10,East
79412,1918,Dumbbell,Sports,7,163.74,1146.18,2024-05-01,Central
79413,1523,Plant,Home & Garden,5,241.73,1208.65,2024-01-05,North
79414,4562,Headphones,Electronics,1,385.01,385.01,2023-05-20,West
79415,1525,Laptop,Electronics,8,18.91,151.28,2023-08-20,North
79416,2315,Laptop,Electronics,7,437.23,3060.61,2023-01-07,South
79417,4116,Laptop,Electronics,9,43.73,393.57,2023-09-07,North
79418,4271,Shoes,Clothing,5,108.36,541.8,2023-09-05,Central
79419,1023,Cookbook,Books,2,456.75,913.5,2024-11-04,South
79420,3810,Dumbbell,Sports,9,257.34,2316.06,2024-07-15,Central
79421,2654,Cookbook,Books,3,258.91,776.73,2024-05-30,North
79422,4458,Fiction Novel,Books,3,150.22,450.66,2023-11-12,East
79423,2613,Lamp,Home & Garden,3,316.68,950.04,2024-12-23,
79424,4506,Plant,Home & Garden,7,392.49,2747.43,2024-02-13,East
79425,1241,Plant,Home & Garden,2,182.21,364.42,2024-06-03,South
79426,1202,Rug,Home & Garden,7,409.95,2869.65,2024-08-31,West
79427,1236,Laptop,Electronics,4,260.53,1042.12,2024-01-31,Central
79428,1950,Yoga Mat,Sports,9,,,2024-01-19,North
79429,4069,Headphones,Electronics,1,340.19,340.19,2023-07-19,West
79430,1293,Fiction Novel,Books,8,365.15,2921.2,2024-04-13,Central
79431,4419,Smartphone,Electronics,2,462.35,924.7,2023-11-23,Central
79432,2110,Bicycle,Sports,1,102.96,102.96,2024-04-29,West
79433,1209,Running Shoes,Sports,10,40.01,400.1,2024-04-25,West
79434,1787,Fiction Novel,Books,6,256.88,1541.28,2023-05-27,South
79435,2632,Jacket,Clothing,6,401.78,2410.68,2024-05-29,West
79436,4073,Fiction Novel,Books,8,258.02,2064.16,2023-09-24,South
79437,3276,Self-Help,Books,2,97.45,194.9,2023-02-09,Central
79438,1409,Tablet,Electronics,4,374.04,1496.16,2024-05-29,West
79439,4314,Lamp,Home & Garden,1,356.74,356.74,2023-09-19,South
79440,3817,Jacket,Clothing,10,48.25,482.5,2023-08-09,West
79441,1962,Plant,Home & Garden,9,97.41,876.69,2023-06-16,Central
79442,2491,Self-Help,Books,4,96.02,384.08,2024-02-15,North
79443,1457,Jacket,Clothing,6,354.23,2125.38,2023-12-26,South
79444,3601,Smartphone,Electronics,5,319.49,1597.45,2023-09-17,East
79445,3260,Cookbook,Books,7,37.48,262.36,2023-09-06,South
79446,2831,Biography,Books,7,201.74,1412.18,2023-07-26,East
79447,2928,Dumbbell,Sports,1,401.07,401.07,2023-08-13,West
79448,1385,Smartphone,Electronics,4,89.56,358.24,2023-10-18,West
79449,2435,Tablet,Electronics,4,178.88,715.52,2024-11-29,West
79450,4586,Cookbook,Books,1,23.67,23.67,2023-11-11,North
79451,1527,Jeans,Clothing,7,371.88,2603.16,2023-12-10,Central
79452,2411,Jeans,Clothing,3,307.57,922.71,2023-07-10,East
79453,4350,Lamp,Home & Garden,7,67.82,474.74,2023-02-04,East
79454,1989,Running Shoes,Sports,9,334.85,3013.65,2023-07-09,West
79455,1101,Yoga Mat,Sports,1,187.35,187.35,2024-07-05,East
79456,2612,Lamp,Home & Garden,8,177.1,1416.8,2023-07-14,South
79457,1389,Plant,Home & Garden,4,311.52,1246.08,2024-10-21,West
79458,2225,Plant,Home & Garden,7,57.77,404.39,2024-04-25,West
79459,4638,Tablet,Electronics,10,401.3,4013.0,2024-09-26,East
79460,4792,Rug,Home & Garden,7,349.85,2448.95,2023-07-17,Central
79461,2415,Tablet,Electronics,10,90.05,900.5,2024-10-22,West
79462,1840,Headphones,Electronics,2,332.18,664.36,2023-05-30,East
79463,2377,Biography,Books,4,73.95,295.8,2024-06-16,Central
79464,2616,Running Shoes,Sports,8,286.01,2288.08,2024-07-25,North
79465,2779,T-Shirt,Clothing,7,144.78,1013.46,2023-02-22,Central
79466,1234,Tablet,Electronics,5,142.01,710.05,2023-05-11,East
79467,1113,Running Shoes,Sports,3,95.61,286.83,2023-02-15,South
79468,4029,Running Shoes,Sports,2,315.1,630.2,2023-01-28,East
79469,2983,Yoga Mat,Sports,10,,,2023-02-06,North
79470,4138,Chair,Home & Garden,2,434.18,868.36,2024-07-16,North
79471,1808,Smartphone,Electronics,9,178.28,1604.52,2023-09-28,West
79472,2063,Chair,Home & Garden,7,165.93,1161.51,2023-01-14,East
79473,4804,Chair,Home & Garden,9,437.68,3939.12,2023-01-09,East
79474,3150,Cookbook,Books,10,254.85,2548.5,2024-01-12,South
79475,1410,Chair,Home & Garden,2,158.13,316.26,2024-08-26,West
79476,2318,Running Shoes,Sports,9,152.63,1373.67,2024-10-04,Central
79477,2588,Shoes,Clothing,7,368.44,2579.08,2023-04-24,East
79478,1807,Rug,Home & Garden,7,460.53,3223.71,2023-04-29,South
79479,2587,Running Shoes,Sports,3,452.99,1358.97,2024-10-19,West
79480,2060,Lamp,Home & Garden,1,78.32,78.32,2024-08-03,East
79481,1066,Chair,Home & Garden,4,420.26,1681.04,2024-09-30,Central
79482,3450,Plant,Home & Garden,7,90.94,636.58,2023-11-23,South
79483,2697,Lamp,Home & Garden,1,127.26,127.26,2023-09-28,East
79484,3253,Jacket,Clothing,5,168.18,840.9,2023-08-09,South
79485,1340,Jacket,Clothing,9,376.46,3388.14,2023-08-08,North
79486,2857,Biography,Books,9,69.23,623.07,2023-07-08,West
79487,4977,Plant,Home & Garden,1,206.06,206.06,2024-04-18,Central
79488,2075,Bicycle,Sports,10,76.6,766.0,2024-03-13,South
79489,3473,Headphones,Electronics,1,118.6,118.6,2024-11-24,East
79490,1955,Cookbook,Books,9,171.67,1545.03,2024-12-17,North
79491,1208,Running Shoes,Sports,3,257.82,773.46,2023-09-21,South
79492,2537,Self-Help,Books,7,155.94,1091.58,2023-07-19,Central
79493,3010,Laptop,Electronics,10,38.29,382.9,2024-09-22,South
79494,4712,Tablet,Electronics,9,156.7,1410.3,2024-07-11,Central
79495,4249,Smartphone,Electronics,7,192.45,1347.15,2023-06-28,West
79496,3723,Running Shoes,Sports,4,129.13,516.52,2024-08-10,Central
79497,2888,Fiction Novel,Books,2,475.9,951.8,2023-08-21,South
79498,4093,Smartphone,Electronics,4,216.08,864.32,2023-05-26,Central
79499,1368,Dumbbell,Sports,6,332.05,1992.3,2024-05-23,South
79500,2762,Chair,Home & Garden,10,165.06,1650.6,2023-02-08,South
79501,1993,Chair,Home & Garden,3,315.99,947.97,2024-06-12,Central
79502,1081,Dumbbell,Sports,8,478.72,3829.76,2024-01-14,West
79503,2187,Plant,Home & Garden,2,102.3,204.6,2024-08-24,West
79504,1376,Rug,Home & Garden,3,73.14,219.42,2023-06-26,North
79505,1002,Smartphone,Electronics,6,198.95,1193.7,2024-12-28,
79506,1683,Cookbook,Books,2,107.8,215.6,2023-01-25,West
79507,4189,Bicycle,Sports,7,237.85,1664.95,2024-10-26,East
79508,4727,Headphones,Electronics,4,,,2024-09-10,North
79509,1763,Jacket,Clothing,6,384.4,2306.4,2023-03-28,Central
79510,4466,Cookbook,Books,1,119.5,119.5,2024-01-15,East
79511,1265,Jeans,Clothing,10,278.51,2785.1,2023-05-02,East
79512,3482,Tablet,Electronics,8,85.18,681.44,2023-03-20,North
79513,3729,Biography,Books,8,17.56,140.48,2024-02-08,North
79514,1724,Cookbook,Books,8,251.11,2008.88,2024-03-31,South
79515,3840,Tablet,Electronics,8,,,2023-10-08,Central
79516,2250,Self-Help,Books,9,210.27,1892.43,2024-04-15,Central
79517,3423,Running Shoes,Sports,6,16.87,101.22,2024-04-05,East
79518,2285,Running Shoes,Sports,7,416.13,2912.91,2024-05-02,North
79519,3413,Smartphone,Electronics,1,85.41,85.41,2023-06-06,North
79520,1766,Cookbook,Books,6,464.01,2784.06,2024-10-23,Central
79521,3475,Tablet,Electronics,4,332.33,1329.32,2024-04-10,West
79522,2031,Self-Help,Books,3,344.37,1033.11,2024-06-23,West
79523,2953,Cookbook,Books,3,139.91,419.73,2023-10-31,Central
79524,2064,Cookbook,Books,4,99.29,397.16,2024-11-06,Central
79525,2901,Cookbook,Books,4,221.15,884.6,2024-08-05,Central
79526,4328,Yoga Mat,Sports,5,480.49,2402.45,2023-07-16,South
79527,3690,Cookbook,Books,7,27.57,192.99,2024-03-16,South
